code,name,category
5902,ホッカン HD,金属製品
5903,シンポ,金属製品
5905,日本製罐,金属製品
5906,エムケー精工,金属製品
5907,JFEコンテイナー,金属製品
5909,コロナ,金属製品
5911,横河ブリッジ HD,金属製品
5912,OSJB HD,建設業
5915,駒井ハルテック,金属製品
5917,サクラダ,金属製品
5918,瀧上工業,金属製品
5919,JST,金属製品
5921,川岸工業,金属製品
5922,那須電機鉄工,金属製品
5923,高田機工,金属製品
5928,アルメタックス,金属製品
5929,三和 HD,金属製品
5930,文化シヤッター,金属製品
5932,三協立山,金属製品
5933,アルインコ,金属製品
5934,日本アルミ,非鉄金属
5935,元旦ビューティ工業,金属製品
5936,東洋シヤッター,金属製品
5938,LIXIL,金属製品
5939,大谷工業,金属製品
5940,不二サッシ,金属製品
5941,中西製作所,金属製品
5942,日本フイルコン,金属製品
5943,ノーリツ,金属製品
5945,天龍製鋸,金属製品
5946,長府製作所,金属製品
5947,リンナイ,金属製品
5949,ユニプレス,輸送用機器
5950,日本パワーファスニング,金属製品
5951,ダイニチ工業,金属製品
5952,アマテイ,金属製品
5953,昭和鉄工,金属製品
5954,トープラ,金属製品
5955,ワイズ HD,金属製品
5956,トーソー,金属製品
5957,日東精工,金属製品
5958,三洋工業,金属製品
5959,岡部,金属製品
5962,浅香工業,その他製品
5963,MOLDINO,機械
5964,東洋刄物,金属製品
5965,フジマック,金属製品
5966,京都機械工具,金属製品
5967,TONE,金属製品
5969,ロブテックス,金属製品
5970,ジーテクト,金属製品
5971,共和工業所,金属製品
5973,トーアミ,金属製品
5974,中国工業,金属製品
5975,東プレ,金属製品
5976,高周波熱錬,金属製品
5979,カネソウ,金属製品
5981,東京製綱,金属製品
5982,マルゼン,金属製品
5983,イワブチ,金属製品
5984,兼房,金属製品
5985,サンコール,金属製品
5986,モリテックスチール,金属製品
5987,オーネックス,金属製品
5988,パイオラックス,金属製品
5989,エイチワン,金属製品
5990,スーパーツール,金属製品
5991,日本発條,金属製品
5992,中央発條,金属製品
5993,知多鋼業,金属製品
5994,ファインシンター,金属製品
5996,新立川航空機,金属製品
5997,協立エアテック,金属製品
5998,アドバネクス,金属製品
5999,イハラサイエンス,金属製品
6005,三浦工業,機械
6013,タクマ,機械
6016,ジャパンエンジンコーポレーション,輸送用機器
6018,阪神内燃機工業,輸送用機器
6022,赤阪鐵工所,機械
6023,ダイハツインフィニアース,輸送用機器
6025,日本PCサービス,サービス業
6026,GMO TECH,サービス業
6027,弁護士ドットコム,サービス業
6028,テクノプロHD,サービス業
6029,アトラグループ,サービス業
6030,アドベンチャー,サービス業
6031,ZETA,サービス業
6032,インターワークス,サービス業
6033,エクストリーム,サービス業
6034,MRT,サービス業
6035,アイ・アールジャパン HD,サービス業
6036,KeePer技研,サービス業
6037,楽待,サービス業
6038,イード,サービス業
6039,日本動物高度医療センター,サービス業
6040,日本スキー場開発,サービス業
6042,ニッキ,輸送用機器
6044,三機サービス,サービス業
6045,レントラックス,サービス業
6046,リンクバル,サービス業
6047,Gunosy,サービス業
6048,GMOデザインワン,サービス業
6049,イトクロ,サービス業
6050,イー・ガーディアン,サービス業
6051,アイ・アールジャパン,サービス業
6052,イーピーミント,サービス業
6053,栄光 HD,サービス業
6054,リブセンス,サービス業
6055,ジャパンマテリアル,サービス業
6058,ベクトル,サービス業
6059,ウチヤマ HD,サービス業
6060,こころネット,サービス業
6061,ユニバーサル園芸社,サービス業
6062,チャーム・ケア・コーポレーション,サービス業
6063,日本エマージェンシーアシスタンス,サービス業
6064,アクトコール,サービス業
6065,ライクキッズ,サービス業
6067,インパクトフィールド,サービス業
6068,P&P HD,サービス業
6069,トレンダーズ,サービス業
6070,キャリアリンク,サービス業
6071,IBJ,サービス業
6072,地盤ネット HD,サービス業
6073,アサンテ,サービス業
6074,ジェイエスエス,サービス業
6075,フォトクリエイト,サービス業
6076,アメイズ,サービス業
6077,N・フィールド,サービス業
6078,バリューHR,サービス業
6079,エナリス,サービス業
6080,M&Aキャピタルパートナーズ,サービス業
6081,アライドアーキテクツ,サービス業
6082,ライドオンエクスプレス HD,サービス業
6083,ERI HD,サービス業
6084,オウチーノ,サービス業
6085,アーキテクツ・スタジオ・ジャパン,サービス業
6086,シンメンテ HD,サービス業
6087,アビスト,サービス業
6088,シグマクシスHD,サービス業
6089,ウィルグループ,サービス業
6090,ヒューマン・メタボローム・テクノロジーズ,サービス業
6091,ウエスコ HD,サービス業
6092,エンバイオHD,サービス業
6093,エスクロー・エージェント・ジャパン,サービス業
6094,フリークアウトHD,サービス業
6095,メドピア,サービス業
6096,レアジョブ,サービス業
6097,日本ビューホテル,サービス業
6098,リクルート HD,サービス業
6099,エラン,サービス業
6101,ツガミ,機械
6103,オークマ,機械
6104,芝浦機械,機械
6111,旭精機工業,機械
6112,小島鐵工所,機械
6113,アマダ,機械
6118,アイダエンジニアリング,機械
6121,TAKISAWA,機械
6125,岡本工作機械製作所,機械
6131,浜井産業,機械
6134,FUJI,機械
6135,牧野フライス製作所,機械
6136,オーエスジー,機械
6137,小池酸素工業,機械
6138,ダイジェット工業,機械
6140,旭ダイヤモンド工業,機械
6141,DMG森精機,機械
6142,富士精工,機械
6143,ソディック,機械
6144,西部電機,機械
6145,NITTOKU,機械
6146,ディスコ,機械
6147,ヤマザキ,機械
6149,小田原エンジニアリング,機械
6150,タケダ機械,機械
6151,日東工器,機械
6155,高松機械工業,機械
6156,エーワン精密,機械
6157,日進工具,機械
6158,和井田製作所,機械
6159,ミクロン精密,機械
6160,ソディックハイテック,機械
6161,エスティック,機械
6162,シチズンマシナリーミヤノ,機械
6163,エイチアンドエフ,機械
6164,太陽工機,機械
6165,パンチ工業,機械
6166,中村超硬,機械
6167,冨士ダイス,機械
6170,リッチメディア,サービス業
6171,土木管理総合試験所,サービス業
6172,メタップス,サービス業
6173,アクアライン,サービス業
6175,All Ads,サービス業
6176,ブランジスタ,サービス業
6177,AppBank,サービス業
6178,日本郵政,サービス業
6180,GMOメディア,サービス業
6181,タメニー,サービス業
6182,メタリアル,サービス業
6183,ベルシステム24 HD,サービス業
6184,鎌倉新書,サービス業
6185,SMN,サービス業
6186,一蔵,サービス業
6187,LITALICOパートナーズ,サービス業
6188,富士ソフトサービスビューロ,サービス業
6189,グローバルキッズCOMPANY,サービス業
6190,フェニックスバイオ,サービス業
6191,エアトリ,サービス業
6192,ハイアス・アンド・カンパニー,サービス業
6193,バーチャレクスHD,サービス業
6194,アトラエ,情報・通信業
6195,ホープ,サービス業
6196,ストライク,サービス業
6197,ソラスト,サービス業
6198,キャリア,サービス業
6199,セラク,サービス業
6200,インソース,サービス業
6201,豊田自動織機,輸送用機器
6203,豊和工業,機械
6205,ニデックオーケーケー,機械
6208,石川製作所,機械
6209,リケンNPR,機械
6210,TOYOイノベックス,機械
6211,倉敷機械,機械
6217,津田駒工業,機械
6218,エンシュウ,機械
6222,島精機製作所,機械
6223,西部技研,機械
6224,JRC,輸送用機器
6225,エコム,機械
6226,守谷輸送機工業,機械
6227,AIメカテック,電気機器
6228,ジェイ・イー・ティ,機械
6229,オーケーエム,機械
6230,SANEI,機械
6231,木村工機,機械
6232,ACSL,機械
6233,KLASS,機械
6234,世紀,機械
6235,オプトラン,機械
6236,NC HD,機械
6237,イワキ,機械
6238,フリュー,機械
6239,ナガオカ,機械
6240,ヤマシンフィルタ,機械
6242,日本スピンドル製造,機械
6245,ヒラノテクシード,機械
6246,テクノスマート,機械
6247,日阪製作所,機械
6248,横田製作所,機械
6249,ゲームカード HD,機械
6250,やまびこ,機械
6253,エフオーアイ,精密機器
6254,野村マイクロ・サイエンス,機械
6255,エヌ・ピー・シー,機械
6256,ニューフレアテクノロジー,機械
6257,藤商事,機械
6258,平田機工,機械
6259,萩原エンジニアリング,機械
6260,アドテックエンジニアリング,機械
6261,日本ゲームカード,サービス業
6262,PEGASUS,機械
6264,マルマエ,機械
6265,コンバム,機械
6266,タツモ,機械
6267,ゼネラルパッカー,機械
6268,ナブテスコ,機械
6269,三井海洋開発,機械
6271,ニッセイ,機械
6272,レオン自動機,機械
6273,SMC,機械
6274,ヤマハモーターロボティクス HD,機械
6276,シリウスビジョン,機械
6277,ホソカワミクロン,機械
6278,ユニオンツール,機械
6279,瑞光,機械
6280,名機製作所,機械
6281,前田製作所,機械
6282,オイレス工業,機械
6284,日精エー・エス・ビー機械,機械
6286,靜甲,機械
6287,サトー,機械
6289,技研製作所,機械
6291,日本エアーテック,機械
6292,カワタ,機械
6293,日精樹脂工業,機械
6294,オカダアイヨン,機械
6295,富士変速機,機械
6297,鉱研工業,機械
6298,ワイエイシイ HD,機械
6299,神鋼環境ソリューション,機械
6300,アピックヤマダ,機械
6301,小松製作所,機械
6302,住友重機械工業,機械
6303,ササクラ,機械
6305,日立建機,機械
6306,日工,機械
6307,サンセイ,機械
6309,巴工業,機械
6310,井関農機,機械
6312,フロイント産業,機械
6314,石井工作研究所,機械
6315,TOWA,機械
6316,丸山製作所,機械
6317,北川鉄工所,機械
6319,シンニッタン,鉄鋼
6321,IHI運搬機械,機械
6322,タクミナ,機械
6323,ローツェ,機械
6324,ハーモニック・ドライブ・システムズ,機械
6325,タカキタ,機械
6326,クボタ,機械
6327,北川精機,機械
6328,荏原実業,機械
6330,東洋エンジニアリング,建設業
6331,三菱化工機,機械
6332,月島 HD,機械
6333,帝国電機製作所,機械
6334,明治機械,機械
6335,東京機械製作所,機械
6336,石井表記,機械
6337,テセック,機械
6338,タカトリ,機械
6339,新東工業,機械
6340,澁谷工業,機械
6342,太平製作所,機械
6343,フリージア・マクロス,機械
6345,アイチコーポレーション,機械
6346,キクカワエンタープライズ,機械
6347,プラコー,機械
6349,小森コーポレーション,機械
6351,鶴見製作所,機械
6352,トーヨーコーケン,機械
6355,住友精密工業,機械
6356,日本ギア工業,機械
6357,三精テクノロジーズ,機械
6358,酒井重工業,機械
6360,東京自働機械製作所,機械
6361,荏原製作所,機械
6362,石井鐵工所,機械
6363,酉島製作所,機械
6364,AIRMAN,機械
6365,電業社機械製作所,機械
6366,千代田化工建設,建設業
6367,ダイキン工業,機械
6368,オルガノ,機械
6369,トーヨーカネツ,機械
6370,栗田工業,機械
6371,椿本チエイン,機械
6373,大同工業,機械
6374,TCM,機械
6375,日本コンベヤ,機械
6376,日機装,精密機器
6378,木村化工機,機械
6379,レイズネクスト,建設業
6380,オリエンタルチエン工業,機械
6381,アネスト岩田,機械
6382,トリニティ工業,機械
6383,ダイフク,機械
6384,昭和真空,機械
6387,サムコ,機械
6390,加藤製作所,機械
6391,加地テック,機械
6392,ヤマダコーポレーション,機械
6393,油研工業,機械
6395,タダノ,機械
6396,宇野澤組鐵工所,機械
6397,郷鉄工所,機械
6400,不二精機,機械
6401,ソディックプラステック,機械
6402,兼松エンジニアリング,機械
6403,水道機工,機械
6405,鈴茂器工,機械
6406,フジテック,機械
6407,CKD,機械
6408,小倉クラッチ,機械
6409,キトー,機械
6411,中野冷機,機械
6412,平和,機械
6413,理想科学工業,機械
6414,川重冷熱工業,機械
6416,桂川電機,機械
6417,三共,機械
6418,日本金銭機械,機械
6419,マースグループ HD,機械
6420,ガリレイ,機械
6421,キヤノンファインテック,精密機器
6424,高見沢サイバネティックス,機械
6425,ユニバーサルエンターテインメント,機械
6428,オーイズミ,機械
6429,タイヨーエレック,その他製品
6430,ダイコク電機,機械
6432,竹内製作所,機械
6433,ヒーハイスト,機械
6436,アマノ,機械
6437,三條機械製作所,機械
6439,中日本鋳工,機械
6440,JUKI,機械
6443,東洋製作所,機械
6444,サンデン,機械
6445,ジャノメ,機械
6448,ブラザー工業,電気機器
6453,シルバー精工,機械
6454,マックス,機械
6455,モリタ HD,輸送用機器
6457,グローリー,機械
6458,新晃工業,機械
6459,大和冷機工業,機械
6460,セガサミー HD,機械
6461,日本ピストンリング,機械
6462,リケン,機械
6463,TPR,機械
6464,ツバキ・ナカシマ,機械
6465,ホシザキ,機械
6466,TVE,機械
6467,ニチダイ,機械
6469,放電精密加工研究所,機械
6470,大豊工業,機械
6471,日本精工,機械
6472,NTN,機械
6473,ジェイテクト,機械
6474,不二越,機械
6476,富士テクニカ宮津,機械
6478,ダイベア,機械
6479,ミネベアミツミ,電気機器
6480,日本トムソン,機械
6481,THK,機械
6482,YUSHIN,機械
6484,KVK,機械
6485,前澤給装工業,機械
6486,イーグル工業,機械
6487,積水工機製作所,機械
6488,ヨシタケ,機械
6489,前澤工業,機械
6490,PILLAR,機械
6492,岡野バルブ製造,機械
6493,NITTAN,輸送用機器
6494,NFK HD,機械
6495,宮入バルブ製作所,機械
6496,中北製作所,機械
6497,ハマイ,機械
6498,キッツ,機械
6501,日立製作所,電気機器
6502,東芝,電気機器
6503,三菱電機,電気機器
6504,富士電機,電気機器
6505,東洋電機製造,電気機器
6506,安川電機,電気機器
6507,シンフォニアテクノロジー,電気機器
6508,明電舎,電気機器
6513,オリジン,電気機器
6516,山洋電気,電気機器
6517,デンヨー,電気機器
6518,三相電機,電気機器
6521,オキサイド,その他製品
6522,アスタリスク,電気機器
6523,PHC HD,電気機器
6524,湖北工業,電気機器
6525,KOKUSAI ELECTRIC,電気機器
6526,ソシオネクスト,電気機器
6531,リファインバース,サービス業
6532,ベイカレント,サービス業
6533,Orchestra HD,サービス業
6534,Hakuhodo DY ONE,サービス業
6535,アイモバイル,サービス業
6537,WASHハウス,サービス業
6538,ディスラプターズ,サービス業
6539,MS-Japan,サービス業
6540,船場,サービス業
6541,グレイステクノロジー,サービス業
6542,FC HD,サービス業
6543,日宣,サービス業
6544,ジャパンエレベーターサービス HD,サービス業
6545,インターネットインフィニティー,サービス業
6546,フルテック,サービス業
6547,グリーンズ,サービス業
6548,旅工房,サービス業
6549,ディーエムソリューションズ,サービス業
6550,Unipos,サービス業
6551,ツナググループHD,サービス業
6552,GameWith,情報・通信業
6553,ソウルドアウト,サービス業
6554,エスユーエス,サービス業
6555,MS&Consulting,サービス業
6556,ウェルビー,サービス業
6557,AIAIグループ,サービス業
6558,クックビズ,サービス業
6559,アトリエはるか,サービス業
6560,エル・ティー・エス,サービス業
6561,HANATOUR JAPAN,サービス業
6562,ジーニー,情報・通信業
6563,みらいワークス,サービス業
6564,ミダック HD,サービス業
6565,ABホテル,サービス業
6566,要興業,サービス業
6567,SERIO HD,サービス業
6568,神戸天然物化学,サービス業
6569,日総工産,サービス業
6570,共和コーポレーション,サービス業
6571,キュービーネット HD,サービス業
6572,オープングループ,サービス業
6573,CRAVIA,サービス業
6574,コンヴァノ,サービス業
6575,ヒューマン・アソシエイツHD,サービス業
6577,ベストワンドットコム,サービス業
6578,コレック HD,サービス業
6579,ログリー,サービス業
6580,ライトアップ,情報・通信業
6581,日立工機,機械
6584,三櫻工業,輸送用機器
6585,日本電産サーボ,電気機器
6586,マキタ,機械
6588,東芝テック,電気機器
6590,芝浦メカトロニクス,電気機器
6591,西芝電機,電気機器
6592,マブチモーター,電気機器
6593,ローヤル電機,電気機器
6594,ニデック,電気機器
6597,HPCシステムズ,情報・通信業
6598,スマート・ソリューション・テクノロジー,情報・通信業
6599,エブレン,電気機器
6600,キオクシア HD,電気機器
6612,バルミューダ,電気機器
6613,QDレーザ,電気機器
6614,シキノハイテック,電気機器
6615,ユー・エム・シー・エレクトロニクス,電気機器
6616,トレックス・セミコンダクター,電気機器
6617,東光高岳,電気機器
6618,大泉製作所,電気機器
6619,ダブル・スコープ,電気機器
6620,宮越 HD,電気機器
6621,高岳製作所,電気機器
6622,ダイヘン,電気機器
6623,愛知電機,電気機器
6624,田淵電機,電気機器
6625,JALCO HD,電気機器
6626,SEMITEC,電気機器
6627,テラプローブ,電気機器
6628,オンキヨーホームエンターテイメント,電気機器
6629,テクノホライゾン,電気機器
6630,ヤーマン,電気機器
6632,JVCケンウッド,電気機器
6633,CGS HD,電気機器
6634,JNグループ,電気機器
6635,大日光・エンジニアリング,電気機器
6636,ソルガム・ジャパンHD,電気機器
6637,寺崎電気産業,電気機器
6638,ミマキエンジニアリング,電気機器
6639,コンテック,電気機器
6640,I-PEX,電気機器
6641,日新電機,電気機器
6643,戸上電機製作所,電気機器
6644,大崎電気工業,電気機器
6645,オムロン,電気機器
6647,森尾電機,電気機器
6648,かわでん,電気機器
6651,日東工業,電気機器
6652,IDEC,電気機器
6653,正興電機製作所,電気機器
6654,不二電機工業,電気機器
6655,東洋電機,電気機器
6656,インスペック,電気機器
6657,DNライティング,電気機器
6658,シライ電子工業,電気機器
6659,メディアリンクス,電気機器
6660,インネクスト,電気機器
6661,オプテックス・エフエー,電気機器
6662,ユビテック,電気機器
6663,太洋テクノレックス,電気機器
6664,オプトエレクトロニクス,電気機器
6665,マイクロンメモリジャパン,電気機器
6666,リバーエレテック,電気機器
6667,シコー,精密機器
6668,アドテックプラズマテクノロジー,電気機器
6669,シーシーエス,電気機器
6670,MCJ,電気機器
6671,アーム電子,電気機器
6672,レイテックス,電気機器
6674,ジーエス・ユアサコーポレーション,電気機器
6675,サクサ,電気機器
6676,バッファロー,電気機器
6677,エスケーエレクトロニクス,電気機器
6678,テクノメディカ,電気機器
6694,ズーム,電気機器
6695,キャストリコ,電気機器
6696,トラース・オン・プロダクト,電気機器
6697,"テックポイント・インク(Techpoint,Inc.)",外国法人・組合
6698,ヴィスコ・テクノロジーズ,電気機器
6699,ダイヤモンドエレクトリック HD,電気機器
6701,日本電気,電気機器
6702,富士通,電気機器
6703,沖電気工業,電気機器
6704,岩崎通信機,電気機器
6706,電気興業,電気機器
6707,サンケン電気,電気機器
6708,エプソントヨコム,電気機器
6709,明星電気,電気機器
6715,ナカヨ,電気機器
6716,テクニカル電子,電気機器
6718,アイホン,電気機器
6719,富士通コンポーネント,電気機器
6721,ウインテスト,電気機器
6722,エイアンドティー,電気機器
6723,ルネサスエレクトロニクス,電気機器
6724,セイコーエプソン,電気機器
6727,ワコム,電気機器
6728,アルバック,電気機器
6730,アクセル,電気機器
6731,ピクセラ,電気機器
6734,ニューテック,電気機器
6736,サン電子,電気機器
6737,EIZO,電気機器
6738,東研,電気機器
6740,ジャパンディスプレイ,電気機器
6741,日本信号,電気機器
6742,京三製作所,電気機器
6743,大同信号,電気機器
6744,能美防災,電気機器
6745,ホーチキ,電気機器
6747,KI HD,電気機器
6748,星和電機,電気機器
6749,マスプロ電工,電気機器
6750,エレコム,電気機器
6751,日本無線,電気機器
6752,パナソニック HD,電気機器
6753,シャープ,電気機器
6754,アンリツ,電気機器
6755,富士通ゼネラル,電気機器
6756,日立国際電気,電気機器
6757,OSGコーポレーション,電気機器
6758,ソニーグループ,電気機器
6759,NECトーキン,電気機器
6762,TDK,電気機器
6763,帝国通信工業,電気機器
6766,クラウン,電気機器
6767,ミツミ電機,電気機器
6768,タムラ製作所,電気機器
6769,ザインエレクトロニクス,電気機器
6770,アルプスアルパイン,電気機器
6771,池上通信機,電気機器
6772,東京コスモス電機,電気機器
6773,パイオニア,電気機器
6775,TBグループ,電気機器
6776,天昇電気工業,化学
6777,santec HD,電気機器
6778,アルチザネットワークス,電気機器
6779,日本電波工業,電気機器
6784,プラネックスホールディング,電気機器
6785,鈴木,電気機器
6786,RVH,電気機器
6787,メイコー,電気機器
6788,日本トリム,電気機器
6789,ローランドディー.ジー.,電気機器
6791,日本コロムビア,情報・通信業
6793,山水電気,電気機器
6794,フォスター電機,電気機器
6796,クラリオン,電気機器
6797,名古屋電機工業,電気機器
6798,SMK,電気機器
6800,ヨコオ,電気機器
6801,埼玉村田製作所,電気機器
6803,ティアック,電気機器
6804,ホシデン,電気機器
6806,ヒロセ電機,電気機器
6807,日本航空電子工業,電気機器
6809,TOA,電気機器
6810,マクセル,電気機器
6812,ジャルコ,電気機器
6814,古野電気,電気機器
6815,ユニデン HD,電気機器
6816,アルパイン,電気機器
6817,スミダコーポレーション,電気機器
6818,島田理化工業,電気機器
6819,伊豆シャボテンリゾート,サービス業
6820,アイコム,電気機器
6822,大井電気,電気機器
6823,リオン,電気機器
6824,新コスモス電機,電気機器
6826,本多通信工業,電気機器
6832,アオイ電子,電気機器
6833,日本電産リード,電気機器
6834,精工技研,電気機器
6835,アライドテレシス HD,電気機器
6836,ぷらっとホーム,電気機器
6837,京写,電気機器
6838,多摩川 HD,電気機器
6839,船井電機,電気機器
6840,AKIBA HD,電気機器
6841,横河電機,電気機器
6842,ユニパルス,電気機器
6844,新電元工業,電気機器
6845,アズビル,電気機器
6846,中央製作所,電気機器
6848,東亜ディーケーケー,電気機器
6849,日本光電工業,電気機器
6850,チノー,電気機器
6852,テクノ・セブン,電気機器
6853,共和電業,電気機器
6855,日本電子材料,電気機器
6856,堀場製作所,電気機器
6857,アドバンテスト,電気機器
6858,小野測器,電気機器
6859,エスペック,電気機器
6860,パナソニックデバイスSUNX,電気機器
6861,キーエンス,電気機器
6862,ミナト HD,電気機器
6863,ニレコ,電気機器
6864,エヌエフ HD,電気機器
6866,日置電機,電気機器
6867,リーダー電子,電気機器
6868,東京カソード研究所,電気機器
6869,シスメックス,電気機器
6870,日本フェンオール,電気機器
6871,日本マイクロニクス,電気機器
6874,協立電機,電気機器
6875,メガチップス,電気機器
6876,光波,電気機器
6877,OBARA GROUP,電気機器
6878,長野日本無線,電気機器
6879,IMAGICA GROUP,情報・通信業
6881,キョウデン,電気機器
6882,三社電機製作所,電気機器
6883,日本電産コパル電子,電気機器
6885,ミヤチテクノス,電気機器
6888,アクモス,情報・通信業
6889,オーデリック,電気機器
6890,フェローテック,電気機器
6891,イーター電機工業,電気機器
6893,タイテック,電気機器
6894,パルステック工業,電気機器
6895,ダイヤモンド電機,電気機器
6896,北川工業,電気機器
6897,ツインバード,電気機器
6898,トミタ電機,電気機器
6899,ASTI,電気機器
6900,東京電波,電気機器
6901,澤藤電機,電気機器
6902,デンソー,輸送用機器
6904,原田工業,電気機器
6905,コーセル,電気機器
6907,ジオマテック,電気機器
6908,イリソ電子工業,電気機器
6910,日立メディコ,電気機器
6911,新日本無線,電気機器
6912,菊水 HD,電気機器
6914,オプテックスグループ,電気機器
6915,千代田インテグレ,電気機器
6916,アイ・オー・データ機器,電気機器
6918,アバールデータ,電気機器
6919,ケル,電気機器
6920,レーザーテック,電気機器
6921,東光電気,電気機器
6922,昭和情報機器,電気機器
6923,スタンレー電気,電気機器
6924,岩崎電気,電気機器
6925,ウシオ電機,電気機器
6926,岡谷電機産業,電気機器
6927,ヘリオステクノホールディング,電気機器
6928,エノモト,電気機器
6929,日本セラミック,電気機器
6930,日本アンテナ,電気機器
6932,遠藤照明,電気機器
6934,新神戸電機,電気機器
6935,日本デジタル研究所,電気機器
6937,古河電池,電気機器
6938,双信電機,電気機器
6939,ユー・エム・シー・ジャパン,電気機器
6941,山一電機,電気機器
6942,ソフィア HD,情報・通信業
6943,NKKスイッチズ,電気機器
6944,アイレックス,情報・通信業
6945,富士通フロンテック,電気機器
6946,日本アビオニクス,電気機器
6947,図研,電気機器
6950,ワイ・イー・データ,電気機器
6951,日本電子,電気機器
6952,カシオ計算機,電気機器
6954,ファナック,電気機器
6955,FDK,電気機器
6957,芝浦電子,電気機器
6958,日本シイエムケイ,電気機器
6960,フクダ電子,電気機器
6961,エンプラス,電気機器
6962,大真空,電気機器
6963,ローム,電気機器
6964,サンコー,電気機器
6965,浜松ホトニクス,電気機器
6966,三井ハイテック,電気機器
6967,新光電気工業,電気機器
6969,松尾電機,電気機器
6971,京セラ,電気機器
6972,エルナー,電気機器
6973,協栄産業,卸売業
6974,日本インター,電気機器
6976,太陽誘電,電気機器
6977,日本抵抗器製作所,電気機器
6981,村田製作所,電気機器
6982,リード,輸送用機器
6985,ユーシン,電気機器
6986,双葉電子工業,電気機器
6988,日東電工,化学
6989,北陸電気工業,電気機器
6992,国産電機,電気機器
6993,大黒屋 HD,電気機器
6994,指月電機製作所,電気機器
6995,東海理化電機製作所,輸送用機器
6996,ニチコン,電気機器
6997,日本ケミコン,電気機器
6998,日本タングステン,電気機器
6999,KOA,電気機器
7003,三井E&S,機械
7004,カナデビア,機械
7007,佐世保重工業,輸送用機器
7011,三菱重工業,機械
7012,川崎重工業,輸送用機器
7013,IHI,機械
7014,名村造船所,輸送用機器
7018,内海造船,輸送用機器
7021,ニッチツ,機械
7022,サノヤス HD,輸送用機器
7030,スプリックス,サービス業
7031,インバウンドテック,サービス業
7032,パデコ,サービス業
7033,マネジメントソリューションズ,サービス業
7034,プロレド・パートナーズ,サービス業
7035,and factory,サービス業
7036,イーエムネットジャパン,サービス業
7037,テノ. HD,サービス業
7038,フロンティア・マネジメント,サービス業
7039,ブリッジインターナショナル,サービス業
7040,サン・ライフホールディング,サービス業
7041,CRG HD,サービス業
7042,アクセスグループHD,サービス業
7043,アルー,サービス業
7044,ピアラ,サービス業
7045,ツクイスタッフ,サービス業
7046,TDSE,サービス業
7047,ポート,情報・通信業
7048,ベルトラ,サービス業
7049,識学,サービス業
7050,フロンティアインターナショナル,サービス業
7057,エヌ・シー・エヌ,サービス業
7058,共栄セキュリティーサービス,サービス業
7059,コプロHD,サービス業
7060,ギークス,サービス業
7061,日本ホスピス HD,サービス業
7062,フレアス,サービス業
7063,Birdman,サービス業
7064,ハウテレビジョン,サービス業
7065,ユーピーアール,サービス業
7066,ピアズ,サービス業
7067,ブランディングテクノロジー,サービス業
7068,フィードフォースグループ,サービス業
7069,サイバー・バズ,サービス業
7070,SI HD,サービス業
7071,アンビス HD,サービス業
7072,インティメート・マージャー,サービス業
7073,ジェイック,サービス業
7074,トゥエンティーフォーセブン HD,サービス業
7075,QLS HD,サービス業
7076,名南M&A,サービス業
7077,ALiNKインターネット,サービス業
7078,INCLUSIVE HD,サービス業
7079,WDBココ,サービス業
7080,スポーツフィールド,サービス業
7081,コーユーレンティア,サービス業
7082,ジモティー,サービス業
7083,AHCグループ,サービス業
7084,Smile HD,サービス業
7085,カーブス HD,サービス業
7086,きずな HD,サービス業
7087,ウイルテック,サービス業
7088,フォーラムエンジニアリング,サービス業
7089,フォースタートアップス,サービス業
7090,リグア,サービス業
7091,リビングプラットフォーム,サービス業
7092,Fast Fitness Japan,サービス業
7093,アディッシュ,サービス業
7094,NexTone,サービス業
7095,Macbee Planet,サービス業
7096,ステムセル研究所,医薬品
7097,さくらさくプラス,サービス業
7102,日本車輌製造,輸送用機器
7105,三菱ロジスネクスト,輸送用機器
7110,クラシコム,小売業
7111,INEST,卸売業
7112,キューブ,小売業
7114,フーディソン,情報・通信業
7115,アルファパーチェス,卸売業
7116,ダイワ通信,情報・通信業
7118,伸和 HD,小売業
7119,ハルメク HD,小売業
7120,SHINKO,情報・通信業
7122,近畿車輛,輸送用機器
7126,グローバルスタイル,小売業
7127,一家 HD,小売業
7128,ユニソル HD,卸売業
7129,ミアヘルサ HD,小売業
7130,ヤマエグループ HD,卸売業
7131,のむら産業,機械
7133,HYUGA PRIMARY CARE,小売業
7134,アップガレージグループ,サービス業
7135,ジャパンクラフト HD,小売業
7136,ウェルビングループ,小売業
7138,TORICO,小売業
7140,ペットゴー,小売業
7148,FPG,証券、商品先物取引業
7150,島根銀行,銀行業
7157,ライフネット生命保険,保険業
7161,じもと HD,銀行業
7162,アストマックス,電気・ガス業
7163,住信SBIネット銀行,銀行業
7164,全国保証,その他金融業
7167,めぶき FG,銀行業
7169,ナローピーク,保険業
7172,ジャパンインベストメントアドバイザー,証券、商品先物取引業
7173,東京きらぼし FG,銀行業
7175,今村証券,証券、商品先物取引業
7177,GMOフィナンシャル HD,証券、商品先物取引業
7180,九州 FG,銀行業
7181,かんぽ生命保険,保険業
7182,ゆうちょ銀行,銀行業
7183,あんしん保証,その他金融業
7184,富山第一銀行,銀行業
7185,ヒロセ通商,その他金融業
7186,横浜 FG,銀行業
7187,ジェイリース,その他金融業
7189,西日本フィナンシャル HD,銀行業
